neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,days_since_last_review,log_price
Brooklyn,Crown Heights,Entire home/apt,317.0,30,3,0.14,3,231,0,370.0,5.7620516
Manhattan,East Village,Entire home/apt,654.0,7,22,1.02,1,130,5,53.0,6.4846354
Brooklyn,Canarsie,Entire home/apt,150.0,30,3,0.16,1,150,1,223.0,5.0172796
Manhattan,Upper West Side,Entire home/apt,165.0,30,0,0.47,11,211,0,167.0,5.1119876
Brooklyn,Clinton Hill,Entire home/apt,242.0,2,62,2.61,3,299,30,5.0,5.4930615
Queens,Jamaica,Shared room,37.0,30,25,1.04,2,76,3,266.0,3.637586
Manhattan,East Village,Private room,66.0,30,0,0.47,9,313,0,167.0,4.204693
Manhattan,Chelsea,Entire home/apt,1380.0,30,0,0.47,1,140,0,167.0,7.230563
Manhattan,Upper West Side,Private room,116.0,30,57,3.52,4,230,40,33.0,4.762174
Brooklyn,Flatlands,Entire home/apt,1199.0,30,0,0.47,1,364,0,167.0,7.090077
Manhattan,Midtown,Private room,245.0,1,88,3.74,8,347,72,35.0,5.5053315
Manhattan,Midtown,Private room,232.0,1,13,0.57,8,336,3,216.0,5.4510384
Manhattan,Midtown,Private room,255.0,1,75,3.45,8,354,50,26.0,5.5451775
Manhattan,Midtown,Private room,221.0,1,6,0.26,8,326,5,228.0,5.4026775
Manhattan,Midtown,Private room,190.0,1,5,0.22,8,289,3,93.0,5.2522736
Manhattan,Washington Heights,Private room,92.0,30,0,0.47,1,267,0,167.0,4.5325994
Manhattan,Midtown,Private room,279.0,1,17,0.74,8,311,6,103.0,5.6347895
Brooklyn,Sheepshead Bay,Private room,80.0,30,0,0.47,1,365,0,167.0,4.394449
Manhattan,Hell's Kitchen,Private room,280.0,30,14,0.6,11,179,0,369.0,5.638355
Queens,Maspeth,Entire home/apt,138.0,30,3,0.13,2,130,0,642.0,4.934474
Brooklyn,Flatbush,Entire home/apt,518.0,30,0,0.47,1,149,0,167.0,6.251904
Brooklyn,Williamsburg,Entire home/apt,250.0,30,4,0.18,4,279,2,167.0,5.525453
Manhattan,Upper East Side,Entire home/apt,221.0,30,1,0.05,85,358,0,636.0,5.4026775
Brooklyn,Bushwick,Entire home/apt,267.0,30,0,0.47,2,365,0,167.0,5.590987
Brooklyn,Greenpoint,Entire home/apt,169.0,30,1,0.11,3,365,1,278.0,5.1357985
Brooklyn,Canarsie,Entire home/apt,126.0,30,6,0.46,1,178,5,109.0,4.8441873
Manhattan,Kips Bay,Entire home/apt,228.0,30,2,0.1,239,211,1,338.0,5.433722
Brooklyn,Bushwick,Entire home/apt,99.0,30,8,0.36,2,291,3,90.0,4.6051702
Brooklyn,Carroll Gardens,Private room,122.0,4,77,3.3,1,165,48,6.0,4.8121843
Brooklyn,Crown Heights,Entire home/apt,95.0,30,3,0.15,3,227,2,158.0,4.564348
Queens,St. Albans,Entire home/apt,209.0,30,0,0.47,2,365,0,167.0,5.3471074
Manhattan,Kips Bay,Entire home/apt,133.0,30,1,0.32,140,307,1,93.0,4.89784
Brooklyn,Canarsie,Entire home/apt,144.0,30,0,0.47,2,365,0,167.0,4.9767337
Brooklyn,Bushwick,Private room,126.0,30,2,0.08,1,269,0,706.0,4.8441873
Manhattan,Upper East Side,Entire home/apt,102.0,30,3,0.14,42,364,1,315.0,4.634729
Manhattan,Washington Heights,Entire home/apt,270.0,30,2,0.08,1,365,0,637.0,5.602119
Bronx,Clason Point,Entire home/apt,433.0,30,4,0.17,1,329,1,117.0,6.073045
Queens,Corona,Shared room,57.0,1,53,2.16,3,340,20,51.0,4.060443
Brooklyn,Williamsburg,Entire home/apt,241.0,30,12,0.52,4,38,6,39.0,5.488938
Manhattan,Murray Hill,Entire home/apt,477.0,3,62,2.87,2,154,43,1.0,6.169611
Brooklyn,Crown Heights,Private room,125.0,30,0,0.47,2,365,0,167.0,4.836282
Manhattan,East Harlem,Entire home/apt,131.0,31,0,0.47,5,264,0,167.0,4.882802
Brooklyn,Bedford-Stuyvesant,Private room,58.0,30,2,0.11,9,124,0,428.0,4.0775375
Queens,Jamaica,Entire home/apt,98.0,30,2,0.09,1,364,0,428.0,4.59512
Queens,Richmond Hill,Entire home/apt,305.0,30,12,0.49,7,270,0,671.0,5.723585
Queens,St. Albans,Private room,70.0,3,36,2.33,1,58,23,12.0,4.26268
Manhattan,Harlem,Private room,65.0,31,0,0.47,2,134,0,167.0,4.189655
Manhattan,Hell's Kitchen,Entire home/apt,198.0,30,3,0.14,239,288,2,80.0,5.293305
Brooklyn,Crown Heights,Private room,86.0,30,0,0.47,2,365,0,167.0,4.465908
Queens,Ridgewood,Private room,42.0,30,1,0.08,598,362,1,358.0,3.7612002
Queens,Ridgewood,Private room,44.0,30,0,0.47,598,269,0,167.0,3.8066626
Queens,Ridgewood,Private room,46.0,30,0,0.47,598,362,0,167.0,3.8501477
Manhattan,Kips Bay,Entire home/apt,328.0,4,36,1.63,2,272,21,13.0,5.7960577
Manhattan,Upper West Side,Entire home/apt,250.0,30,0,0.47,16,305,0,167.0,5.525453
Queens,Jamaica,Private room,58.0,30,3,0.17,9,128,2,147.0,4.0775375
Manhattan,Washington Heights,Private room,51.0,30,4,0.19,3,231,3,79.0,3.9512436
Manhattan,Washington Heights,Private room,49.0,30,6,0.31,3,167,3,78.0,3.912023
Manhattan,Midtown,Private room,362.0,1,13,0.63,8,289,5,147.0,5.894403
Queens,Astoria,Entire home/apt,124.0,30,3,0.14,1,85,1,355.0,4.828314
Queens,Jamaica,Private room,42.0,30,2,0.1,9,90,0,459.0,3.7612002
Manhattan,Chinatown,Private room,49.0,30,12,0.51,13,50,5,85.0,3.912023
Queens,Laurelton,Private room,52.0,30,3,0.2,4,61,2,297.0,3.9702919
Manhattan,Chelsea,Entire home/apt,1028.0,3,16,0.68,1,0,9,208.0,6.9363427
Brooklyn,Bedford-Stuyvesant,Private room,62.0,30,7,0.34,3,164,4,16.0,4.1431346
Queens,Rego Park,Private room,87.0,30,16,0.67,1,365,0,644.0,4.477337
Brooklyn,Fort Greene,Entire home/apt,383.0,30,0,0.47,1,269,0,167.0,5.9506426
Brooklyn,Bedford-Stuyvesant,Private room,55.0,30,3,0.17,9,166,1,18.0,4.0253515
Manhattan,Upper East Side,Entire home/apt,166.0,30,8,0.37,48,265,5,32.0,5.117994
Manhattan,Upper East Side,Entire home/apt,207.0,30,6,0.38,48,261,4,56.0,5.3375382
Queens,Jamaica,Private room,80.0,30,0,0.47,1,269,0,167.0,4.394449
Brooklyn,Williamsburg,Entire home/apt,160.0,30,0,0.47,1,269,0,167.0,5.081404
Manhattan,Upper East Side,Entire home/apt,2548.0,31,0,0.47,1087,332,0,167.0,7.8434563
Manhattan,East Village,Entire home/apt,518.0,31,0,0.47,1087,9,0,167.0,6.251904
Manhattan,East Village,Entire home/apt,519.0,31,1,0.05,1087,183,0,586.0,6.253829
Staten Island,Randall Manor,Private room,72.0,30,2,0.1,3,179,0,499.0,4.2904596
Bronx,Country Club,Private room,120.0,30,0,0.47,2,365,0,167.0,4.7957907
Brooklyn,Sunset Park,Entire home/apt,161.0,1,144,6.44,1,173,83,12.0,5.0875964
Brooklyn,Brownsville,Private room,90.0,3,30,1.44,1,363,19,12.0,4.5108595
Brooklyn,Bay Ridge,Shared room,137.0,2,86,3.74,1,349,36,40.0,4.9272537
Manhattan,Financial District,Private room,260.0,30,0,0.47,4,210,0,167.0,5.5645204
Manhattan,Hell's Kitchen,Entire home/apt,600.0,30,3,0.17,13,201,2,103.0,6.398595
Queens,Ditmars Steinway,Private room,118.0,5,29,1.32,1,140,16,26.0,4.7791233
Manhattan,Hell's Kitchen,Entire home/apt,600.0,30,4,0.19,13,166,2,71.0,6.398595
Brooklyn,East Flatbush,Private room,101.0,1,50,2.93,1,228,31,8.0,4.624973
Staten Island,Randall Manor,Private room,76.0,30,0,0.47,3,304,0,167.0,4.3438053
Manhattan,Harlem,Private room,50.0,30,1,0.05,162,0,0,650.0,3.9318256
Staten Island,Randall Manor,Entire home/apt,130.0,30,2,0.16,3,208,1,278.0,4.8751974
Queens,Jackson Heights,Private room,90.0,30,1,0.04,2,269,0,678.0,4.5108595
Brooklyn,Bushwick,Entire home/apt,216.0,30,0,0.47,1,270,0,167.0,5.379897
Brooklyn,Prospect-Lefferts Gardens,Private room,85.0,30,0,0.47,25,213,0,167.0,4.454347
Brooklyn,Canarsie,Entire home/apt,172.0,2,51,3.37,1,217,37,23.0,5.1532917
Manhattan,Upper East Side,Entire home/apt,250.0,30,6,0.31,2,351,4,34.0,5.525453
Manhattan,Midtown,Private room,100.0,1,28,1.15,69,202,10,109.0,4.6151204
Manhattan,East Village,Entire home/apt,170.0,30,1,0.11,6,363,1,275.0,5.1416636
Queens,East Elmhurst,Entire home/apt,164.0,30,5,0.21,2,336,0,635.0,5.1059456
Manhattan,Hell's Kitchen,Private room,320.0,30,4,0.17,11,179,1,363.0,5.771441
Bronx,Edenwald,Private room,70.0,30,7,0.3,2,270,0,679.0,4.26268
Brooklyn,Bushwick,Private room,52.0,30,6,0.4,22,90,4,79.0,3.9702919
Staten Island,Castleton Corners,Private room,176.0,1,56,2.35,1,355,31,7.0,5.17615
Queens,Jamaica,Private room,83.0,3,0,0.47,1,110,0,167.0,4.4308167
Manhattan,Midtown,Entire home/apt,249.0,30,1,0.05,1,57,0,650.0,5.521461
Brooklyn,Flatlands,Entire home/apt,104.0,30,1,0.05,5,180,0,627.0,4.65396
Brooklyn,Dyker Heights,Private room,83.0,30,20,0.83,4,200,2,130.0,4.4308167
Brooklyn,Canarsie,Entire home/apt,80.0,31,4,0.19,1,267,3,21.0,4.394449
Manhattan,Chinatown,Private room,49.0,30,11,0.46,13,227,4,63.0,3.912023
Brooklyn,Dyker Heights,Private room,77.0,30,14,0.58,4,235,4,35.0,4.356709
Brooklyn,Canarsie,Entire home/apt,63.0,30,3,0.13,1,248,0,599.0,4.158883
Queens,Long Island City,Private room,133.0,30,4,0.18,7,241,1,220.0,4.89784
Manhattan,Lower East Side,Entire home/apt,160.0,30,3,0.24,1,190,2,13.0,5.081404
Brooklyn,Crown Heights,Entire home/apt,200.0,31,8,0.34,1,269,0,623.0,5.303305
Queens,East Elmhurst,Private room,65.0,30,4,0.17,2,365,0,681.0,4.189655
Queens,Long Island City,Private room,91.0,30,1,0.14,2,178,1,214.0,4.5217886
Manhattan,Murray Hill,Entire home/apt,240.0,180,0,0.47,1,365,0,167.0,5.484797
Manhattan,Midtown,Private room,207.0,1,49,2.1,69,166,29,14.0,5.3375382
Brooklyn,Canarsie,Entire home/apt,171.0,30,0,0.47,2,269,0,167.0,5.1474943
Queens,Ridgewood,Entire home/apt,421.0,30,0,0.47,1,364,0,167.0,6.0450053
Brooklyn,Brownsville,Entire home/apt,101.0,30,35,1.44,1,344,4,91.0,4.624973
Brooklyn,Midwood,Private room,112.0,1,69,2.95,2,322,43,11.0,4.727388
Brooklyn,Crown Heights,Entire home/apt,198.0,30,0,0.47,1,365,0,167.0,5.293305
Brooklyn,Dyker Heights,Private room,109.0,2,66,2.82,4,148,32,14.0,4.7004805
Manhattan,Chinatown,Private room,48.0,30,7,0.3,13,241,1,98.0,3.8918204
Brooklyn,Carroll Gardens,Entire home/apt,204.0,30,0,0.47,1,269,0,167.0,5.32301
Manhattan,East Harlem,Entire home/apt,200.0,30,2,0.09,1,365,0,684.0,5.303305
Brooklyn,Bedford-Stuyvesant,Entire home/apt,269.0,3,61,2.51,2,283,43,8.0,5.598422
Queens,Richmond Hill,Entire home/apt,90.0,30,6,0.26,7,269,0,636.0,4.5108595
Brooklyn,Williamsburg,Private room,48.0,30,0,0.47,226,46,0,167.0,3.8918204
Brooklyn,Canarsie,Private room,146.0,1,55,2.94,1,328,35,13.0,4.9904327
Manhattan,Upper West Side,Entire home/apt,140.0,30,2,0.17,21,222,2,168.0,4.94876
Bronx,Allerton,Private room,48.0,30,4,0.18,9,363,1,205.0,3.8918204
Manhattan,Midtown,Private room,211.0,1,8,0.38,32,112,1,216.0,5.3565865
Manhattan,Midtown,Private room,211.0,1,1,0.07,32,112,0,440.0,5.3565865
Manhattan,Midtown,Private room,309.0,1,0,0.47,32,112,0,167.0,5.7365723
Manhattan,Midtown,Private room,221.0,1,4,0.17,32,112,0,432.0,5.4026775
Manhattan,Midtown,Private room,230.0,1,5,0.27,32,112,0,372.0,5.4424176
Manhattan,Midtown,Private room,231.0,1,1,0.07,32,112,0,410.0,5.4467373
Manhattan,Midtown,Private room,262.0,1,1,0.07,32,112,0,409.0,5.572154
Manhattan,Midtown,Private room,262.0,1,0,0.47,32,112,0,167.0,5.572154
Manhattan,Midtown,Private room,293.0,1,0,0.47,32,112,0,167.0,5.68358
Manhattan,Midtown,Private room,324.0,1,0,0.47,32,112,0,167.0,5.7838254
Manhattan,Upper East Side,Entire home/apt,450.0,30,5,0.23,31,205,1,290.0,6.1114674
Queens,Jackson Heights,Private room,110.0,3,60,2.57,3,137,33,4.0,4.7095304
Manhattan,Midtown,Entire home/apt,411.0,31,0,0.47,1087,224,0,167.0,6.0210233
Brooklyn,Red Hook,Entire home/apt,320.0,30,0,0.47,2,264,0,167.0,5.771441
Brooklyn,South Slope,Entire home/apt,248.0,30,19,0.78,1,89,0,411.0,5.5174527
Manhattan,East Harlem,Private room,194.0,30,15,0.63,1,90,0,613.0,5.273
Manhattan,Midtown,Entire home/apt,2436.0,30,0,0.47,2,365,0,167.0,7.798523
Queens,Bayside,Entire home/apt,120.0,31,0,0.47,1,269,0,167.0,4.7957907
Manhattan,Harlem,Private room,323.0,3,77,3.67,1,266,49,5.0,5.7807436
Manhattan,Midtown,Entire home/apt,297.0,30,1,0.22,21,259,1,133.0,5.6970935
Manhattan,Harlem,Entire home/apt,152.0,30,0,0.47,1,363,0,167.0,5.030438
Manhattan,Hell's Kitchen,Private room,255.0,30,4,0.17,11,170,0,659.0,5.5451775
Manhattan,Hell's Kitchen,Private room,280.0,30,8,0.35,11,179,0,608.0,5.638355
Manhattan,Hell's Kitchen,Private room,311.0,1,89,3.79,11,142,49,17.0,5.7430034
Manhattan,Upper East Side,Entire home/apt,139.0,30,2,0.16,90,240,1,354.0,4.9416423
Manhattan,Harlem,Entire home/apt,219.0,30,6,0.26,1,363,0,636.0,5.3936276
Queens,Hollis,Private room,35.0,30,0,0.47,4,136,0,167.0,3.583519
Manhattan,Upper East Side,Entire home/apt,242.0,30,2,0.14,239,217,1,231.0,5.4930615
Manhattan,Harlem,Entire home/apt,195.0,3,18,0.79,10,164,9,40.0,5.278115
Manhattan,East Harlem,Private room,101.0,30,9,0.39,9,362,0,610.0,4.624973
Queens,Laurelton,Private room,88.0,1,142,6.36,1,241,59,17.0,4.4886365
Brooklyn,Flatbush,Entire home/apt,172.0,30,0,0.47,1,268,0,167.0,5.1532917
Queens,East Elmhurst,Entire home/apt,168.0,30,14,0.6,1,365,0,633.0,5.1298985
Brooklyn,Canarsie,Entire home/apt,188.0,1,42,2.76,1,65,31,12.0,5.241747
Queens,Elmhurst,Private room,51.0,30,0,0.47,215,29,0,167.0,3.9512436
Manhattan,East Village,Entire home/apt,614.0,30,1,0.15,86,124,1,202.0,6.4216223
Manhattan,Midtown,Private room,546.0,1,1,0.04,45,119,0,698.0,6.3044486
Manhattan,Midtown,Entire home/apt,98.0,30,3,0.15,6,270,1,233.0,4.59512
Queens,Kew Gardens,Entire home/apt,199.0,30,2,0.09,1,270,0,665.0,5.2983174
Manhattan,Midtown,Private room,102.0,1,32,1.42,69,165,16,68.0,4.634729
Brooklyn,Bushwick,Private room,72.0,30,0,0.47,1,269,0,167.0,4.2904596
Brooklyn,East Flatbush,Private room,92.0,30,0,0.47,1,269,0,167.0,4.5325994
Brooklyn,Bedford-Stuyvesant,Private room,44.0,30,0,0.47,20,269,0,167.0,3.8066626
Brooklyn,Bedford-Stuyvesant,Private room,44.0,30,0,0.47,20,269,0,167.0,3.8066626
Brooklyn,Bedford-Stuyvesant,Private room,44.0,30,0,0.47,20,269,0,167.0,3.8066626
Bronx,Longwood,Private room,116.0,2,36,3.42,1,289,36,4.0,4.762174
Manhattan,Upper East Side,Entire home/apt,222.0,30,1,0.06,239,214,0,474.0,5.4071717
Manhattan,Upper East Side,Entire home/apt,250.0,100,0,0.47,2,269,0,167.0,5.525453
Manhattan,Upper East Side,Entire home/apt,221.0,30,1,0.05,239,340,0,579.0,5.4026775
Manhattan,Upper West Side,Entire home/apt,410.0,30,2,0.1,61,259,1,293.0,6.0185933
Manhattan,Chelsea,Entire home/apt,1028.0,30,6,0.3,2,107,4,114.0,6.9363427
Manhattan,Hell's Kitchen,Entire home/apt,199.0,30,1,0.05,183,269,0,549.0,5.2983174
Manhattan,West Village,Entire home/apt,193.0,2,71,3.32,1,100,46,20.0,5.267858
Queens,Jamaica,Entire home/apt,149.0,1,77,3.89,1,337,45,15.0,5.0106354
Brooklyn,Bedford-Stuyvesant,Entire home/apt,135.0,30,2,0.12,1,333,0,419.0,4.912655
Brooklyn,Bedford-Stuyvesant,Private room,55.0,30,1,0.1,3,365,1,309.0,4.0253515
Bronx,Allerton,Private room,96.0,30,0,0.47,1,365,0,167.0,4.574711
Staten Island,"Bay Terrace, Staten Island",Private room,123.0,2,1,0.05,1,119,0,636.0,4.8202815
Bronx,Kingsbridge,Entire home/apt,96.0,30,4,0.18,1,242,0,390.0,4.574711
Manhattan,Midtown,Entire home/apt,271.0,30,0,0.47,33,162,0,167.0,5.605802
Queens,Springfield Gardens,Entire home/apt,350.0,1,17,1.92,1,33,17,41.0,5.8607864
Manhattan,Hell's Kitchen,Private room,299.0,30,3,0.13,11,179,0,377.0,5.7037826
Manhattan,Chelsea,Private room,201.0,4,53,3.2,1,78,35,13.0,5.3082676
Brooklyn,Gowanus,Entire home/apt,230.0,30,4,0.18,1,68,2,265.0,5.4424176
Bronx,Kingsbridge,Private room,96.0,30,0,0.47,1,363,0,167.0,4.574711
Queens,College Point,Private room,45.0,30,0,0.47,2,364,0,167.0,3.8286414
Queens,Ridgewood,Private room,46.0,30,1,0.32,598,302,1,93.0,3.8501477
Brooklyn,Prospect-Lefferts Gardens,Private room,37.0,30,1,0.08,598,302,0,397.0,3.637586
Queens,Ridgewood,Private room,44.0,30,0,0.47,598,362,0,167.0,3.8066626
Queens,Ridgewood,Private room,49.0,30,1,0.09,598,364,1,343.0,3.912023
Manhattan,Financial District,Entire home/apt,400.0,30,0,0.47,1,269,0,167.0,5.9939613
Manhattan,Upper East Side,Private room,107.0,30,0,0.47,1,90,0,167.0,4.6821313
Manhattan,Lower East Side,Entire home/apt,206.0,30,0,0.47,85,365,0,167.0,5.332719
Manhattan,Upper East Side,Entire home/apt,402.0,31,0,0.47,1087,231,0,167.0,5.9989367
Manhattan,West Village,Entire home/apt,1098.0,31,0,0.47,1087,231,0,167.0,7.002156
Manhattan,Upper West Side,Entire home/apt,782.0,31,0,0.47,1087,348,0,167.0,6.6631327
Manhattan,Upper West Side,Entire home/apt,471.0,31,0,0.47,1087,352,0,167.0,6.156979
Manhattan,Kips Bay,Entire home/apt,562.0,31,0,0.47,1087,322,0,167.0,6.3332796
Brooklyn,Carroll Gardens,Entire home/apt,500.0,30,3,0.14,1,305,0,615.0,6.216606
Manhattan,Kips Bay,Entire home/apt,200.0,3,70,3.05,3,243,36,11.0,5.303305
Brooklyn,Flatbush,Private room,144.0,30,3,0.13,1,270,0,661.0,4.9767337
Brooklyn,Williamsburg,Entire home/apt,113.0,30,5,0.51,1,221,5,17.0,4.7361984
Queens,Jackson Heights,Private room,100.0,3,49,2.11,3,138,32,4.0,4.6151204
Manhattan,Upper West Side,Private room,110.0,30,0,0.47,3,178,0,167.0,4.7095304
Manhattan,Upper West Side,Entire home/apt,394.0,30,1,0.1,3,150,1,305.0,5.9788857
Manhattan,Upper West Side,Entire home/apt,587.0,31,0,0.47,1087,224,0,167.0,6.376727
Manhattan,Nolita,Entire home/apt,482.0,31,0,0.47,1087,349,0,167.0,6.1800165
Manhattan,East Village,Entire home/apt,363.0,31,0,0.47,1087,358,0,167.0,5.897154
Brooklyn,Bushwick,Private room,313.0,30,0,0.47,2,267,0,167.0,5.749393
Bronx,Clason Point,Entire home/apt,182.0,30,0,0.47,2,365,0,167.0,5.209486
Manhattan,Lower East Side,Entire home/apt,200.0,30,3,0.31,42,336,3,10.0,5.303305
Brooklyn,Bedford-Stuyvesant,Private room,126.0,2,32,1.62,2,46,18,14.0,4.8441873
Brooklyn,South Slope,Entire home/apt,248.0,30,0,0.47,3,269,0,167.0,5.5174527
Brooklyn,Bushwick,Private room,150.0,5,94,4.24,2,170,56,6.0,5.0172796
Brooklyn,Boerum Hill,Entire home/apt,250.0,30,0,0.47,3,269,0,167.0,5.525453
Brooklyn,Bedford-Stuyvesant,Private room,147.0,5,81,3.83,2,250,48,8.0,4.9972124
Brooklyn,Park Slope,Entire home/apt,250.0,30,0,0.47,3,269,0,167.0,5.525453
Brooklyn,Bedford-Stuyvesant,Private room,169.0,5,86,4.04,1,259,54,13.0,5.1357985
Brooklyn,Bedford-Stuyvesant,Private room,107.0,30,10,0.46,8,180,5,1.0,4.6821313
Brooklyn,Flatbush,Private room,215.0,3,56,3.02,1,47,35,36.0,5.3752785
Queens,Flushing,Private room,230.0,1,48,2.05,2,363,38,8.0,5.4424176
Queens,Jackson Heights,Private room,49.0,30,0,0.47,1,87,0,167.0,3.912023
Queens,Astoria,Private room,100.0,1,117,5.09,4,342,50,18.0,4.6151204
Manhattan,Midtown,Private room,180.0,30,1,0.04,6,72,0,689.0,5.198497
Manhattan,Midtown,Private room,180.0,30,0,0.47,6,72,0,167.0,5.198497
Manhattan,Hell's Kitchen,Entire home/apt,6000.0,30,0,0.47,11,358,0,167.0,8.699681
Manhattan,Theater District,Entire home/apt,282.0,30,1,0.13,1,333,1,225.0,5.645447
Bronx,Throgs Neck,Private room,40.0,30,0,0.47,3,179,0,167.0,3.713572
Bronx,Throgs Neck,Private room,35.0,30,2,0.15,3,242,1,311.0,3.583519
Bronx,Longwood,Private room,64.0,30,0,0.47,1,269,0,167.0,4.1743875
Brooklyn,Bedford-Stuyvesant,Private room,57.0,30,8,0.39,13,184,4,32.0,4.060443
Manhattan,Harlem,Shared room,27.0,30,0,0.47,2,150,0,167.0,3.3322046
Manhattan,Harlem,Entire home/apt,295.0,3,72,3.7,2,159,50,19.0,5.6903596
Brooklyn,Bedford-Stuyvesant,Entire home/apt,475.0,2,69,3.46,1,104,40,17.0,6.1654177
Manhattan,Inwood,Private room,52.0,30,2,0.14,2,330,1,296.0,3.9702919
Brooklyn,Bedford-Stuyvesant,Entire home/apt,495.0,4,49,2.54,1,318,26,13.0,6.206576
Brooklyn,Williamsburg,Private room,270.0,4,14,0.78,1,107,5,91.0,5.602119
Manhattan,Inwood,Private room,52.0,30,5,0.23,2,313,3,121.0,3.9702919
Queens,Jamaica,Entire home/apt,92.0,2,21,4.12,1,206,21,2.0,4.5325994
Brooklyn,Bedford-Stuyvesant,Private room,188.0,3,64,3.27,1,244,44,20.0,5.241747
Brooklyn,Bedford-Stuyvesant,Entire home/apt,250.0,30,0,0.47,1,157,0,167.0,5.525453
Brooklyn,Williamsburg,Entire home/apt,104.0,30,0,0.47,1,211,0,167.0,4.65396
Manhattan,Chelsea,Private room,254.0,2,25,2.14,2,168,25,52.0,5.5412636
Brooklyn,Bedford-Stuyvesant,Private room,89.0,3,76,3.18,1,50,56,5.0,4.4998097
Manhattan,Murray Hill,Entire home/apt,421.0,30,1,0.09,94,306,1,336.0,6.0450053
Manhattan,Midtown,Entire home/apt,350.0,30,0,0.47,13,270,0,167.0,5.8607864
Manhattan,Upper East Side,Entire home/apt,283.0,30,0,0.47,94,245,0,167.0,5.6489744
Queens,Astoria,Entire home/apt,371.0,2,98,4.26,1,18,49,24.0,5.918894
Manhattan,Lower East Side,Entire home/apt,504.0,5,22,0.97,1,27,14,52.0,6.2245584
Manhattan,Nolita,Entire home/apt,199.0,30,5,0.22,31,239,3,32.0,5.2983174
Manhattan,Upper West Side,Private room,100.0,30,2,0.16,1,257,1,272.0,4.6151204
Brooklyn,East Flatbush,Private room,77.0,30,1,0.05,2,358,0,657.0,4.356709
Manhattan,Upper East Side,Private room,135.0,30,4,0.18,5,269,0,632.0,4.912655
Manhattan,Nolita,Private room,200.0,30,0,0.47,1,257,0,167.0,5.303305
Queens,Flushing,Private room,189.0,1,73,3.17,2,166,39,2.0,5.247024
Queens,Flushing,Private room,208.0,1,212,9.18,2,147,141,3.0,5.3423343
Brooklyn,Bedford-Stuyvesant,Private room,59.0,30,0,0.47,1,364,0,167.0,4.0943446
Manhattan,Upper West Side,Entire home/apt,251.0,30,0,0.47,239,352,0,167.0,5.529429
Manhattan,Hell's Kitchen,Entire home/apt,232.0,30,0,0.47,239,204,0,167.0,5.4510384
Manhattan,Hell's Kitchen,Entire home/apt,252.0,30,1,0.05,239,271,0,603.0,5.5333896
Brooklyn,South Slope,Entire home/apt,250.0,30,0,0.47,5,148,0,167.0,5.525453
Manhattan,Upper East Side,Entire home/apt,125.0,30,1,0.05,1,242,0,624.0,4.836282
Brooklyn,Williamsburg,Entire home/apt,410.0,3,0,0.47,1,113,0,167.0,6.0185933
Brooklyn,Bedford-Stuyvesant,Private room,203.0,1,63,3.18,2,58,37,3.0,5.31812
Staten Island,Todt Hill,Private room,100.0,30,22,1.14,1,90,17,160.0,4.6151204
Staten Island,Grant City,Private room,50.0,30,4,0.18,9,238,2,94.0,3.9318256
Manhattan,Marble Hill,Private room,134.0,2,31,1.37,1,346,19,32.0,4.905275
Queens,East Elmhurst,Private room,89.0,1,12,0.56,4,365,5,58.0,4.4998097
Manhattan,East Harlem,Entire home/apt,309.0,3,85,4.21,2,145,52,3.0,5.7365723
Queens,Flushing,Private room,283.0,1,10,0.43,2,357,6,51.0,5.6489744
Manhattan,Hell's Kitchen,Entire home/apt,308.0,30,0,0.47,183,269,0,167.0,5.733341
Queens,St. Albans,Private room,75.0,30,3,0.13,1,269,0,683.0,4.3307333
Brooklyn,Bedford-Stuyvesant,Private room,152.0,30,5,0.22,13,269,0,640.0,5.030438
Brooklyn,East Flatbush,Private room,115.0,30,0,0.47,1,270,0,167.0,4.75359
Manhattan,East Harlem,Entire home/apt,536.0,3,42,2.23,1,241,24,19.0,6.2859983
Brooklyn,Bedford-Stuyvesant,Private room,45.0,30,3,0.14,13,242,0,447.0,3.8286414
Brooklyn,Bedford-Stuyvesant,Entire home/apt,155.0,30,1,0.52,1,127,1,57.0,5.049856
Brooklyn,Bushwick,Private room,94.0,31,3,0.14,1,335,1,253.0,4.553877
Brooklyn,Canarsie,Entire home/apt,133.0,2,63,2.7,1,296,43,5.0,4.89784
Brooklyn,Midwood,Entire home/apt,73.0,30,12,0.66,1,193,7,29.0,4.304065
Brooklyn,Bushwick,Private room,86.0,30,0,0.47,1,269,0,167.0,4.465908
Manhattan,Hell's Kitchen,Entire home/apt,389.0,2,41,2.14,2,106,27,27.0,5.966147
Brooklyn,Bedford-Stuyvesant,Private room,194.0,2,57,3.65,1,290,39,11.0,5.273
Manhattan,Hell's Kitchen,Entire home/apt,310.0,3,71,3.06,1,9,32,86.0,5.739793
Brooklyn,Cypress Hills,Entire home/apt,341.0,30,4,0.17,3,312,0,690.0,5.8348107
Brooklyn,Cypress Hills,Entire home/apt,251.0,30,1,0.04,3,289,0,688.0,5.529429
Brooklyn,Cypress Hills,Entire home/apt,150.0,30,2,0.09,3,332,0,685.0,5.0172796
Queens,Forest Hills,Entire home/apt,318.0,2,77,4.58,3,329,57,19.0,5.765191
